,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14
322,1.0,0.8939828080229226,0.6635514018691588,1.0,0.34965034965034963,0.12686567164179105,0.9465648854961832,1.0,0.0,0.5,0.0,1.0,0.047058823529411764,0.3891213389121339
609,1.0,0.09742120343839542,0.6682242990654206,1.0,0.42657342657342656,1.0,0.2748091603053435,1.0,1.0,0.0,1.0,1.0,0.21764705882352942,0.7866108786610879
209,1.0,0.6962750716332379,0.07476635514018691,0.3078393881453155,0.24475524475524477,1.0,0.09923664122137404,0.0,1.0,0.0,0.0,1.0,0.2411764705882353,0.0
353,1.0,0.5386819484240688,0.5514018691588785,1.0,0.35664335664335667,1.0,0.022900763358778626,1.0,1.0,0.0,0.0,1.0,0.8294117647058824,0.0
184,1.0,0.22636103151862463,0.794392523364486,0.3078393881453155,0.42657342657342656,1.0,0.16793893129770993,1.0,1.0,0.0,0.0,1.0,0.3058823529411765,0.3891213389121339
231,1.0,0.35816618911174786,0.2102803738317757,1.0,0.42657342657342656,1.0,0.3893129770992366,0.0,0.0,0.045454545454545456,0.0,1.0,0.18235294117647058,0.012552301255230125
639,1.0,0.8137535816618912,0.37850467289719625,1.0,0.35664335664335667,1.0,0.549618320610687,1.0,1.0,0.0,1.0,0.07941653160453808,0.4764705882352941,0.0
508,1.0,0.5616045845272206,0.3037383177570093,0.3078393881453155,0.42657342657342656,1.0,0.48854961832061067,0.0,1.0,0.0,1.0,0.07941653160453808,0.4,0.0
449,0.0,0.025787965616045846,0.037383177570093455,1.0,0.35664335664335667,1.0,0.022900763358778626,0.0,1.0,0.0,1.0,1.0,0.4,0.0041841004184100415
135,0.0,0.6361031518624641,0.42990654205607476,1.0,1.0,1.0,0.022900763358778626,0.0,1.0,0.0,1.0,1.0,0.3058823529411765,0.0
